book_id,para_id,pali_paragraph,translation_paragraph
abh01a.att,151,"Taṃ  sabbampi saṅgayhamānaṃ piṭakato tīṇi piṭakāni honti, nikāyato pañca nikāyā, aṅgato navaṅgāni, dhammakkhandhato caturāsītidhammakkhandhasahassāni. Kathaṃ? Sabbampi hetaṃ piṭakato vinayapiṭakaṃ suttantapiṭakaṃ abhidhammapiṭakanti tippabhedameva hoti. Tattha ubhayāni pātimokkhāni dve vibhaṅgā dvāvīsati khandhakā soḷasa parivārāti idaṃ vinayapiṭakaṃ nāma. Brahmajālādicatuttiṃsasuttasaṅgaho dīghanikāyo. Mūlapariyāyasuttādidiyaḍḍhasatadvesuttasaṅgaho majjhimanikāyo. Oghataraṇasuttādisattasuttasahassasattasatadvāsaṭṭhisuttasaṅgaho saṃyuttanikāyo. Cittapariyādānasuttādinavasuttasahassapañcasatasattapaññāsasuttasaṅgaho aṅguttaranikāyo. Khuddakapāṭhadhammapadaudānaitivuttakasuttanipātavimānavatthupetavatthutheragāthātherīgāthājātakaniddesapaṭisambhidāapadānabuddhavaṃsacariyāpiṭakavasena pannarasappabhedo khuddakanikāyoti idaṃ suttantapiṭakaṃ nāma. Dhammasaṅgaṇīādīni satta pakaraṇāni abhidhammapiṭakaṃ nāma. Tattha  –","All that, when compiled, consists of **three Piṭakas** by way of Piṭaka, **five Nikāyas** by way of Nikāya, **nine constituents** by way of constituent, and **eighty-four thousand Dhamma-sections** by way of Dhamma-section. How so? All this, by way of Piṭaka, is indeed threefold: Vinaya Piṭaka, Suttanta Piṭaka, and Abhidhamma Piṭaka. Among these, the two Pātimokkhas, the two Vibhaṅgas, the twenty-two Khandhakas, and the sixteen Parivāras, this is called the **Vinaya Piṭaka**. The Dīgha Nikāya is a collection of thirty-four suttas, starting with the Brahma-jāla Sutta. The Majjhima Nikāya is a collection of one hundred and fifty-two suttas, starting with the Mūlapariyāya Sutta. The Saṃyutta Nikāya is a collection of seven thousand seven hundred and sixty-two suttas, starting with the Oghataraṇa Sutta. The Aṅguttara Nikāya is a collection of nine thousand five hundred and fifty-seven suttas, starting with the Cittapariyādāna Sutta. The Khuddaka Nikāya, comprising fifteen divisions—Khuddakapāṭha, Dhammapada, Udāna, Itivuttaka, Suttanipāta, Vimānavatthu, Petavatthu, Theragāthā, Therīgāthā, Jātaka, Niddesa, Paṭisambhidāmagga, Apadāna, Buddhavaṃsa, and Cariyāpiṭaka—this is called the **Suttanta Piṭaka**. The seven treatises, starting with the Dhammasaṅgaṇī, are called the **Abhidhamma Piṭaka**. Therein—"
abh01a.att,152,"Vividhavisesanayattā, vinayanato ceva kāyavācānaṃ;","Because of its various and special methods,"
abh01a.att,153,"Vinayatthavidūhi ayaṃ, vinayo vinayoti akkhāto.","and because it disciplines body and speech,"
abh01a.att,154,Vividhā hi ettha pañcavidhapātimokkhuddesapārājikādisattaāpattikkhandhamātikāvibhaṅgādippabhedā nayā visesabhūtā ca daḷhīkammasithilakaraṇappayojanā anupaññattinayā. Kāyikavācasikaajjhācāranisedhanato cesa kāyaṃ vācañca vineti. Tasmā vividhanayattā visesanayattā kāyavācānañca vinayanato ayaṃ vinayo vinayoti akkhāto. Tenetametassa vacanatthakosallatthaṃ vuttaṃ –,"this Vinaya is declared to be ""Vinaya"" by those skilled in Vinaya. Indeed, in this [Vinaya], there are various methods, such as the five kinds of Pātimokkha recitations, the seven classes of offenses like Pārājika, Mātika, Vibhaṅga, and so forth, as well as special methods, the supplementary regulations, which serve the purpose of strengthening or relaxing initial rules. And it disciplines body and speech by prohibiting bodily and verbal transgressions. Therefore, because of its various methods, its special methods, and its disciplining of body and speech, this Vinaya is declared to be ""Vinaya."""
abh01a.att,155,"‘‘Vividhavisesanayattā, vinayanato ceva kāyavācānaṃ;","Hence, for proficiency in the etymological meaning of this term, it was stated:"
abh01a.att,156,"Vinayatthavidūhi ayaṃ, vinayo vinayoti akkhāto’’ti.","“Because of its various and special methods,"
abh01a.att,157,Itaraṃ pana –,"and because it disciplines body and speech,"
abh01a.att,158,"Atthānaṃ sūcanato, suvuttato savanatotha sūdanato;",this Vinaya is declared to be ‘Vinaya’ by those skilled in Vinaya.”
abh01a.att,159,Suttāṇā suttasabhāgato ca ‘sutta’nti akkhātaṃ.,The other (Sutta) is—
abh01a.att,160,"Tañhi  attatthaparatthādibhede atthe sūceti. Suvuttā cettha atthā veneyyajjhāsayānulomena vuttattā. Savati cetaṃ atthe, sassamiva phalaṃ, pasavatīti vuttaṃ hoti. Sūdati cetaṃ, dhenu viya khīraṃ, paggharatīti vuttaṃ hoti. Suṭṭhu ca ne tāyati rakkhatīti vuttaṃ hoti. Suttasabhāgañcetaṃ. Yathā hi tacchakānaṃ suttaṃ pamāṇaṃ hoti evametampi viññūnaṃ. Yathā ca suttena saṅgahitāni pupphāni na vikiriyanti na viddhaṃsiyanti evametena saṅgahitā atthā. Tenetametassa vacanatthakosallatthaṃ vuttaṃ –","Because it points out meanings, because it is well-spoken, because it brings forth, because it pours forth, because it protects, and because it is like a thread, it is called “Sutta.” For it points out meanings, such as those pertaining to one's own welfare and the welfare of others. And the meanings herein are well-spoken because they are taught in accordance with the dispositions of those to be trained. And it brings forth meanings, like a crop bringing forth fruit; that is to say, it produces. And it pours forth, like a cow pouring forth milk; that is to say, it flows forth. And it protects them well; that is to say, it guards. And it is like a thread. Just as a thread is a measure for carpenters, so too is this for the wise."
abh01a.att,161,"‘‘Atthānaṃ sūcanato, suvuttato savanatotha sūdanato;","And just as flowers gathered by a thread are not scattered or destroyed, so too are the meanings gathered by this."
abh01a.att,162,Suttāṇā suttasabhāgato ca suttanti akkhāta’’nti.,"Hence, for proficiency in the etymological meaning of this term, it was stated:"
abh01a.att,163,Abhidhammassa vacanattho vuttoyeva. Aparo nayo –,"“Because it points out meanings, because it is well-spoken, because it brings forth, because it pours forth, because it protects, and because it is like a thread, it is called ‘Sutta’.”"
abh01a.att,164,"Yaṃ ettha vuḍḍhimanto, salakkhaṇā pūjitā paricchinnā;",The etymological meaning of Abhidhamma has already been stated.
abh01a.att,165,"Vuttādhikā ca dhammā, abhidhammo tena akkhāto.",Another method is:
abh01a.att,166,"Ayañhi  abhisaddo vuḍḍhilakkhaṇapūjitaparicchinnādhikesu dissati. Tathā hesa ‘‘bāḷhā me dukkhā vedanā abhikkamanti, no paṭikkamantī’’tiādīsu (ma. ni. 3.384; saṃ. ni. 5.195) vuḍḍhiyaṃ āgato. ‘‘Yā tā rattiyo abhiññātā abhilakkhitā’’tiādīsu (ma. ni. 1.49) lakkhaṇe. ‘‘Rājābhirājā manujindo’’tiādīsu (ma. ni. 2.399; su. ni. 558) pūjite. ‘‘Paṭibalo vinetuṃ abhidhamme abhivinaye’’tiādīsu (mahāva. 85) paricchinne; aññamaññasaṅkaravirahite dhamme ca vinaye cāti vuttaṃ hoti. ‘‘Abhikkantena vaṇṇenā’’tiādīsu (vi. va. 75) adhike.","Because the dhammas spoken therein are growth-inducing, distinctive, revered, clearly defined, and superior, therefore it is called Abhidhamma. For this prefix ""Abhi-"" is seen in the senses of growth, distinction, reverence, clear definition, and superiority. Thus, it occurs in the sense of growth in phrases like ""My painful feelings are increasing, not decreasing."" In the sense of distinction in phrases like ""those nights that are known, distinguished."" In the sense of reverence in phrases like ""king of kings, lord of men."""
abh01a.att,167,"Ettha  ca ‘‘rūpūpapattiyā maggaṃ bhāveti mettāsahagatena cetasā ekaṃ disaṃ pharitvā viharatī’’tiādinā (dha. sa. 163 ādayo) nayena vuḍḍhimantopi dhammā vuttā. ‘‘Rūpārammaṇaṃ vā saddārammaṇaṃ vā’’tiādinā (dha. sa. 1) nayena ārammaṇādīhi lakkhaṇīyattā salakkhaṇāpi. ‘‘Sekkhā dhammā, asekkhā dhammā, lokuttarā dhammā’’tiādinā (dha. sa. tikamātikā 11; dukamātikā 12) nayena pūjitāpi; pūjārahāti adhippāyo. ‘‘Phasso  hoti, vedanā hotī’’tiādinā (dha. sa. 1) nayena sabhāvaparicchinnattā paricchinnāpi. ‘‘Mahaggatā dhammā, appamāṇā dhammā, anuttarā dhammā’’tiādinā (dha. sa. tikamātikā 12; dukamātikā 99) nayena adhikāpi dhammā vuttā. Tenetametassa vacanatthakosallatthaṃ vuttaṃ –","In the sense of clear definition in phrases like ""competent to instruct in Abhidhamma, in Abhivinaya""; meaning, in Dhamma and Vinaya that are free from mutual confusion. In the sense of superiority in phrases like ""with a surpassing radiance."" And here, dhammas conducive to growth are taught by methods such as ""He develops the path to rebirth in the Rūpa world, dwelling with a mind imbued with loving-kindness, pervading one direction."" And also, dhammas with distinguishing characteristics, being definable by their objects and other factors, as in ""or a visible object or a sound object."" And also, revered dhammas, as in ""training dhammas, beyond training dhammas, supramundane dhammas""; the intention is that they are worthy of reverence. And also, clearly defined dhammas, being distinctly defined by their nature, as in ""there is contact, there is feeling."""
abh01a.att,168,"‘‘Yaṃ ettha vuḍḍhimanto, salakkhaṇā pūjitā paricchinnā;","And also, superior dhammas are taught, as in ""exalted dhammas, immeasurable dhammas, unsurpassed dhammas."""
abh01a.att,169,"Vuttādhikā ca dhammā, abhidhammo tena akkhāto’’ti.","Hence, for proficiency in the etymological meaning of this term, it was stated:"
abh01a.att,170,"Yaṃ panettha avisiṭṭhaṃ, taṃ –","“Because the dhammas spoken therein are growth-inducing, distinctive, revered, clearly defined,"
abh01a.att,171,"Piṭakaṃ piṭakatthavidū, pariyattibbhājanatthato āhu;","and superior, therefore it is called Abhidhamma.”"
abh01a.att,172,"Tena samodhānetvā, tayopi vinayādayo ñeyyā.",What is not distinctive here is that—
abh01a.att,173,Pariyattipi hi ‘‘mā piṭakasampadānenā’’tiādīsu (a. ni. 3.66) piṭakanti vuccati. ‘‘Atha puriso āgaccheyya kudālapiṭakaṃādāyā’’tiādīsu (ma. ni. 1.228; a. ni. 3.70) yaṃkiñci bhājanampi. Tasmā piṭakaṃ piṭakatthavidū pariyattibhājanatthato āhu.,"Those skilled in the meaning of Piṭaka declare ""Piṭaka"" to signify both collection of teachings and a receptacle. By combining these, all three, Vinaya and so forth, are to be understood. For ""teachings"" are also called ""Piṭaka,"" as in ""Do not accept merely by the perfection of the Piṭakas."""
abh01a.att,174,"Idāni tena samodhānetvā tayopi vinayādayo ñeyyāti. Tena evaṃ duvidhatthena piṭakasaddena saha samāsaṃ katvā vinayo ca so piṭakañca pariyattibhāvato, tassa tassa atthassa bhājanato cāti vinayapiṭakaṃ. Yathāvutteneva nayena suttantañca taṃ piṭakañcāti suttantapiṭakaṃ. Abhidhammo  ca so piṭakañcāti abhidhammapiṭakanti evamete tayopi vinayādayo ñeyyā.","And any kind of receptacle is also called ""Piṭaka,"" as in ""Then a man would come carrying a basket (piṭaka) with a spade."" Therefore, those skilled in the meaning of Piṭaka declare ""Piṭaka"" to signify both collection of teachings and a receptacle. Now, **by combining these, all three, Vinaya and so forth, are to be understood**. By forming a compound with the word ""Piṭaka,"" which has these two meanings: Vinaya Piṭaka (Vinaya and Piṭaka), because it is a collection of teachings and a receptacle for its respective meanings."
abh01a.att,175,Evaṃ ñatvā ca punapi tesveva piṭakesu nānappakārakosallatthaṃ –,"In the same way as described, Suttanta Piṭaka (Suttanta and Piṭaka)."
abh01a.att,176,Desanāsāsanakathābhedaṃ tesu yathārahaṃ;,"And Abhidhamma Piṭaka (Abhidhamma and Piṭaka); thus, these three, Vinaya and so forth, are to be understood."
abh01a.att,177,Sikkhāpahānagambhīrabhāvañca paridīpaye.,"Having understood this, and further for proficiency in various ways concerning these very Piṭakas—"
abh01a.att,178,"Pariyattibhedaṃ  sampattiṃ, vipattiñcāpi yaṃ yahiṃ;",One should properly demonstrate in them
abh01a.att,179,"Pāpuṇāti yathā bhikkhu, tampi sabbaṃ vibhāvaye.","the distinctions of teaching, the Dispensation, and discourse,"
abh01a.att,180,"Tatrāyaṃ  paridīpanā vibhāvanā ca – etāni hi tīṇi piṭakāni yathākkamaṃ āṇāvohāraparamatthadesanā, yathāparādhayathānulomayathādhammasāsanāni, saṃvarāsaṃvaradiṭṭhiviniveṭhananāmarūpaparicchedakathāti ca vuccanti.","Herein is this exposition and clarification: these three Piṭakas are, in order, designated as teaching by command, teaching by convention, and teaching of ultimate truth; as dispensation according to one’s offense, according to one’s disposition, and according to the Dhamma; and as discourses on restraint and non-restraint, disentangling of wrong views, and analysis of mind-and-matter (nāmarūpapariccheda-kathā)."
abh01a.att,181,Ettha hi vinayapiṭakaṃ āṇārahena bhagavatā āṇābāhullato desitattā āṇādesanā; suttantapiṭakaṃ vohārakusalena bhagavatā vohārabāhullato desitattā vohāradesanā; abhidhammapiṭakaṃ paramatthakusalena bhagavatā paramatthabāhullato desitattā paramatthadesanāti vuccati.,"Herein, the Vinaya Piṭaka is called **teaching by command (āṇādesanā)** because it was taught by the Buddha, who is worthy of giving commands, and due to the abundance of commands; the Suttanta Piṭaka is called **teaching by convention (vohāradesanā)** because it was taught by the Buddha, who is skilled in convention, and due to the abundance of conventions; the Abhidhamma Piṭaka is called **teaching of ultimate truth (paramatthadesanā)** because it was taught by the Buddha, who is skilled in ultimate truth, and due to the abundance of ultimate truths."
abh01a.att,182,Tathā paṭhamaṃ ye te pacurāparādhā sattā te yathāparādhaṃ ettha sāsitāti yathāparādhasāsanaṃ; dutiyaṃ anekajjhāsayānusayacariyādhimuttikā sattā yathānulomaṃ ettha sāsitāti yathānulomasāsanaṃ; tatiyaṃ dhammapuñjamatte ‘ahaṃ mamā’ti saññino sattā yathādhammaṃ ettha sāsitāti yathādhammasāsananti vuccati.,"Similarly, the first (Vinaya Piṭaka) is called **dispensation according to one’s offense (yathāparādhasāsanaṃ)** because beings with many offenses were disciplined therein according to their offenses; the second (Suttanta Piṭaka) is called **dispensation according to one’s disposition (yathānulomasāsanaṃ)** because beings with various inclinations, underlying tendencies, conduct, and firm convictions were disciplined therein according to their dispositions; the third (Abhidhamma Piṭaka) is called **dispensation according to the Dhamma (yathādhammasāsanaṃ)** because beings who conceived ""I"" and ""mine"" in mere aggregates of Dhamma were disciplined therein according to the Dhamma."
abh01a.att,183,"Tathā paṭhamaṃ ajjhācārapaṭipakkhabhūto saṃvarāsaṃvaro ettha kathitoti saṃvarāsaṃvarakathā; saṃvarāsaṃvaroti khuddako ceva mahanto ca saṃvarāsaṃvaro, kammākammaṃ viya ca phalāphalaṃ viya ca; dutiyaṃ dvāsaṭṭhidiṭṭhipaṭipakkhabhūtā diṭṭhiviniveṭhanā ettha kathitāti diṭṭhiviniveṭhanakathā; tatiyaṃ rāgādipaṭipakkhabhūto nāmarūpaparicchedo ettha kathitoti nāmarūpaparicchedakathāti vuccati.","Likewise, the first (Vinaya Piṭaka) is called **discourses on restraint and non-restraint (saṃvarāsaṃvarakathā)** because restraint and non-restraint, which are opposed to transgression, are taught therein. Restraint and non-restraint here mean minor and major restraint and non-restraint, just like minor and major actions, and minor and major fruits; the second (Suttanta Piṭaka) is called **disentangling of wrong views (diṭṭhiviniveṭhanakathā)** because the disentangling of wrong views, which is opposed to the sixty-two wrong views, is taught therein; the third (Abhidhamma Piṭaka) is called **analysis of mind-and-matter (nāmarūpaparicchedakathā)** because the analysis of mind-and-matter, which is opposed to attachment and the like, is taught therein."
