book_id,para_id,pali_paragraph,translation_paragraph
s0201a.att,303,Vitakkassa  abhiniropanalakkhaṇaṃ. Vicārassa anumajjanalakkhaṇaṃ. Pītiyā pharaṇalakkhaṇaṃ. Sukhassa sātalakkhaṇaṃ. Cittekaggatāya avikkhepalakkhaṇaṃ. Phassassa phusanalakkhaṇaṃ.,"For initial application, the characteristic of directing onto. For sustained application, the characteristic of examining. For joy, the characteristic of pervading. For pleasure, the characteristic of being pleasant. For one-pointedness of mind, the characteristic of non-distraction. For contact, the characteristic of touching."
s0201a.att,304,Saddhindriyassa adhimokkhalakkhaṇaṃ. Vīriyindriyassa paggahaṇalakkhaṇaṃ. Satindriyassa upaṭṭhānalakkhaṇaṃ. Samādhindriyassa avikkhepalakkhaṇaṃ. Paññindriyassa pajānanalakkhaṇaṃ.,"For the faculty of faith, the characteristic of resolving. For the faculty of energy, the characteristic of exerting. For the faculty of mindfulness, the characteristic of establishing. For the faculty of concentration, the characteristic of non-distraction. For the faculty of wisdom, the characteristic of understanding."
s0201a.att,305,Saddhābalassa assaddhiye akampiyalakkhaṇaṃ. Vīriyabalassa kosajje. Satibalassa muṭṭhasacce. Samādhibalassa uddhacce. Paññābalassa avijjāya akampiyalakkhaṇaṃ.,"For the power of faith, the characteristic of being unshakable by faithlessness. For the power of energy, by laziness. For the power of mindfulness, by forgetfulness. For the power of concentration, by restlessness. For the power of wisdom, the characteristic of being unshakable by ignorance."
s0201a.att,306,Satisambojjhaṅgassa upaṭṭhānalakkhaṇaṃ. Dhammavicayasambojjhaṅgassa pavicayalakkhaṇaṃ. Vīriyasambojjhaṅgassa paggahaṇalakkhaṇaṃ. Pītisambojjhaṅgassa pharaṇalakkhaṇaṃ. Passaddhisambojjhaṅgassa upasamalakkhaṇaṃ. Samādhisambojjhaṅgassa avikkhepalakkhaṇaṃ. Upekkhāsambojjhaṅgassa paṭisaṅkhānalakkhaṇaṃ.,"For the enlightenment factor of mindfulness, the characteristic of establishing. For the enlightenment factor of investigation of phenomena, the characteristic of investigating. For the enlightenment factor of energy, the characteristic of exerting. For the enlightenment factor of joy, the characteristic of pervading. For the enlightenment factor of tranquility, the characteristic of calming. For the enlightenment factor of concentration, the characteristic of non-distraction. For the enlightenment factor of equanimity, the characteristic of reflecting."
s0201a.att,307,Sammādiṭṭhiyā dassanalakkhaṇaṃ. Sammāsaṅkappassa abhiniropanalakkhaṇaṃ. Sammāvācāya pariggāhalakkhaṇaṃ. Sammākammantassa samuṭṭhānalakkhaṇaṃ. Sammāājīvassa vodānalakkhaṇaṃ. Sammāvāyāmassa paggahaṇalakkhaṇaṃ. Sammāsatiyā upaṭṭhānalakkhaṇaṃ. Sammāsamādhissa avikkhepalakkhaṇaṃ.,"For right view, the characteristic of seeing. For right thought, the characteristic of directing onto. For right speech, the characteristic of embracing. For right action, the characteristic of originating. For right livelihood, the characteristic of cleansing. For right effort, the characteristic of exerting. For right mindfulness, the characteristic of establishing. For right concentration, the characteristic of non-distraction."
s0201a.att,308,Avijjāya aññāṇalakkhaṇaṃ. Saṅkhārānaṃ cetanālakkhaṇaṃ. Viññāṇassa vijānanalakkhaṇaṃ. Nāmassa namanalakkhaṇaṃ. Rūpassa ruppanalakkhaṇaṃ. Saḷāyatanassa āyatanalakkhaṇaṃ. Phassassa phusanalakkhaṇaṃ. Vedanāya vedayitalakkhaṇaṃ. Taṇhāya hetulakkhaṇaṃ. Upādānassa gahaṇalakkhaṇaṃ. Bhavassa āyūhanalakkhaṇaṃ. Jātiyā nibbattilakkhaṇaṃ. Jarāya jīraṇalakkhaṇaṃ. Maraṇassa cutilakkhaṇaṃ.,"For ignorance, the characteristic of not knowing. For formations, the characteristic of volition. For consciousness, the characteristic of cognizing. For name, the characteristic of bending. For form, the characteristic of being afflicted. For the six sense bases, the characteristic of being a sense base. For contact, the characteristic of touching. For feeling, the characteristic of being felt. For craving, the characteristic of being a cause. For clinging, the characteristic of grasping. For existence, the characteristic of accumulating. For birth, the characteristic of manifestation. For aging, the characteristic of decaying. For death, the characteristic of passing away."
s0201a.att,309,Dhātūnaṃ  suññatālakkhaṇaṃ. Āyatanānaṃ āyatanalakkhaṇaṃ. Satipaṭṭhānānaṃ upaṭṭhānalakkhaṇaṃ. Sammappadhānānaṃ padahanalakkhaṇaṃ. Iddhipādānaṃ ijjhanalakkhaṇaṃ. Indriyānaṃ adhipatilakkhaṇaṃ. Balānaṃ akampiyalakkhaṇaṃ. Bojjhaṅgānaṃ niyyānalakkhaṇaṃ. Maggassa hetulakkhaṇaṃ.,"For the elements, the characteristic of emptiness. For the sense bases, the characteristic of being a sense base. For the establishments of mindfulness, the characteristic of establishing. For the right strivings, the characteristic of striving. For the bases of spiritual power, the characteristic of accomplishing. For the faculties, the characteristic of dominance. For the powers, the characteristic of being unshakable. For the enlightenment factors, the characteristic of deliverance. For the path, the characteristic of being a cause."
s0201a.att,310,Saccānaṃ  tathalakkhaṇaṃ. Samathassa avikkhepalakkhaṇaṃ. Vipassanāya anupassanālakkhaṇaṃ. Samathavipassanānaṃ ekarasalakkhaṇaṃ. Yuganandhānaṃ  anativattanalakkhaṇaṃ.,"For the truths, the characteristic of being true. For serenity, the characteristic of non-distraction. For insight, the characteristic of contemplation. For serenity and insight, the characteristic of having a single function. For the yoked pair, the characteristic of not overstepping."
s0201a.att,311,Sīlavisuddhiyā saṃvaralakkhaṇaṃ. Cittavisuddhiyā avikkhepalakkhaṇaṃ. Diṭṭhivisuddhiyā dassanalakkhaṇaṃ.,"For purity of virtue, the characteristic of restraint. For purity of mind, the characteristic of non-distraction. For purity of view, the characteristic of seeing."
s0201a.att,312,"Khayeñāṇassa samucchedalakkhaṇaṃ. Anuppāde ñāṇassa passaddhilakkhaṇaṃ. Chandassa mūlalakkhaṇaṃ. Manasikārassa samuṭṭhānalakkhaṇaṃ. Phassassa samodhānalakkhaṇaṃ. Vedanāya samosaraṇalakkhaṇaṃ. Samādhissa pamukhalakkhaṇaṃ. Satiyā ādhipateyyalakkhaṇaṃ. Paññāya tatuttarilakkhaṇaṃ. Vimuttiyā sāralakkhaṇaṃ. Amatogadhassa nibbānassa pariyosānalakkhaṇaṃ tathaṃ avitathaṃ. Evaṃ tathalakkhaṇaṃ ñāṇagatiyā āgato avirajjhitvā patto anuppattoti tathāgato, evaṃ tathalakkhaṇaṃ āgatoti tathāgato.","For the knowledge of destruction, the characteristic of cutting off. For the knowledge of non-arising, the characteristic of tranquility. For will, the characteristic of being a root. For attention, the characteristic of being a cause. For contact, the characteristic of convergence. For feeling, the characteristic of being a meeting-place. For concentration, the characteristic of being foremost. For mindfulness, the characteristic of sovereignty. For wisdom, the characteristic of being superior to that. For liberation, the characteristic of being the core. For Nibbāna, which has the Deathless as its destination, the characteristic of being the final end is true, not untrue. Thus, having come to, having reached, having attained this true characteristic by the way of knowledge, without fail, he is the Tathāgata. Thus, having come to the true characteristic, he is the Tathāgata."
s0201a.att,313,"Kathaṃ tathadhamme yāthāvato abhisambuddhoti tathāgato? Tathadhammā nāma cattāri ariyasaccāni. Yathāha ‘‘cattārimāni, bhikkhave, tathāni avitathāni anaññathāni. Katamāni cattāri, idaṃ dukkhanti, bhikkhave, tathametaṃ avitathametaṃ anaññathameta’’nti (saṃ. ni. 5.1050) vitthāro. Tāni ca bhagavā abhisambuddho, tasmā tathānaṃ abhisambuddhattā tathāgatoti vuccati. Abhisambuddhattho hi ettha gatasaddo. Apica jarāmaraṇassa jātipaccayasambhūtasamudāgataṭṭho tatho avitatho anaññatho…pe… saṅkhārānaṃ avijjāpaccayasambhūtasamudāgataṭṭho tatho avitatho anaññatho. Tathā avijjāya saṅkhārānaṃ paccayaṭṭho. Saṅkhārānaṃ viññāṇassa paccayaṭṭho…pe… jātiyā jarāmaraṇassa paccayaṭṭho tatho avitatho anaññatho. Taṃ sabbaṃ bhagavā abhisambuddho, tasmāpi tathānaṃ dhammānaṃ abhisambuddhattā tathāgatoti  vuccati. Evaṃ tathadhamme yāthāvato abhisambuddhoti tathāgato.","How is it that he has fully awakened to the true phenomena as they really are? Thus he is the Tathāgata. The true phenomena are the four noble truths. As it is said: ""Monks, these four things are true, not untrue, not otherwise. What four? 'This is suffering,' monks, this is true, this is not untrue, this is not otherwise,"" and so on in detail. And the Blessed One has fully awakened to these; therefore, because of having fully awakened to these true things, he is called the Tathāgata. Here, the word 'gata' has the meaning of 'fully awakened to'. Moreover, the state of aging and death, having arisen and come about from birth as its condition, is true, not untrue, not otherwise... and so on... the state of formations, having arisen and come about from ignorance as its condition, is true, not untrue, not otherwise. Likewise, the state of ignorance being a condition for formations is true. The state of formations being a condition for consciousness... and so on... the state of birth being a condition for aging and death is true, not untrue, not otherwise. The Blessed One has fully awakened to all of that; therefore also, because of having fully awakened to these true phenomena, he is called the Tathāgata. Thus, because he has fully awakened to the true phenomena as they really are, he is the Tathāgata."
s0201a.att,314,"Kathaṃ tathadassitāya tathāgato? Bhagavā yaṃ sadevake loke…pe… sadevamanussāya aparimāṇāsu lokadhātūsu aparimāṇānaṃ sattānaṃ cakkhudvāre āpāthaṃ āgacchantaṃ rūpārammaṇaṃ nāma atthi. Taṃ sabbākārato jānāti, passati. Evaṃ jānatā passatā ca tena taṃ iṭṭhāniṭṭhādivasena  vā diṭṭhasutamutaviññātesu labbhamānakapadavasena vā ‘‘katamaṃ taṃ rūpaṃ rūpāyatanaṃ, yaṃ rūpaṃ catunnaṃ mahābhūtānaṃ  upādāya vaṇṇanibhā sanidassanaṃ sappaṭighaṃ nīlaṃ pītaka’’nti (dha. sa. 616) ādinā nayena anekehi nāmehi terasahi vārehi dvepaññāsāya nayehi vibhajjamānaṃ tathameva hoti, vitathaṃ natthi. Esa nayo sotadvārādīsupi āpāthamāgacchantesu saddādīsu. Vuttañcetaṃ bhagavatā ‘‘yaṃ, bhikkhave, sadevakassa lokassa…pe… sadevamanussāya diṭṭhaṃ sutaṃ mutaṃ viññātaṃ pattaṃ pariyesitaṃ anuvicaritaṃ manasā, tamahaṃ jānāmi, …tamahaṃ abhiññāsiṃ, taṃ tathāgatassa viditaṃ, taṃ tathāgato na upaṭṭhāsī’’ti (a. ni. 4.24). Evaṃ tathadassitāya tathāgato. Tattha tathadassīatthe tathāgatoti padasambhavo veditabbo.","How is he the Tathāgata on account of seeing what is true? Whatever visible object there is that comes into the range of the eye-door of countless beings in the world with its devas... and so on... and humans, in countless world systems, the Blessed One knows and sees it in all its aspects. And when that form is divided by him, knowing and seeing it thus, either by way of the desirable, undesirable, and so on, or by way of the terms obtainable in ‘seen, heard, sensed, cognized,’ or by the fifty-two methods with thirteen sections under many names following the method that begins, “What is that form, the form-base? That form which is derived from the four great elements, has the characteristic of color, is visible and resistant, blue, yellow...” it is just so, it is not otherwise. This same method applies to sounds and other objects that come into the range of the ear-door and so on. And this was said by the Blessed One: “Monks, whatever in the world with its devas... and so on... with its devas and humans, is seen, heard, sensed, cognized, attained, sought, and mentally explored, I know it... I have directly known it. It is known to the Tathāgata. The Tathāgata was not attached to it.” Thus, he is the Tathāgata due to seeing what is true. Therein, the derivation of the term ‘Tathāgata’ should be understood in the sense of one who sees what is true."
s0201a.att,315,"Kathaṃ tathāvāditāya tathāgato? Yaṃ rattiṃ bhagavā bodhimaṇḍe aparājitapallaṅke nisinno tiṇṇaṃ mārānaṃ matthakaṃ madditvā anuttaraṃ sammāsambodhiṃ abhisambuddho, yañca rattiṃ yamakasālānamantare anupādisesāya nibbānadhātuyā parinibbāyi, etthantare pañcacattālīsavassaparimāṇe kāle paṭhamabodhiyāpi majjhimabodhiyāpi pacchimabodhiyāpi yaṃ bhagavatā bhāsitaṃ suttaṃ geyyaṃ…pe… vedallaṃ, taṃ sabbaṃ atthato ca byañjanato ca anupavajjaṃ anūnamanadhikaṃ sabbākāraparipuṇṇaṃ rāgamadanimmadanaṃ dosamohamadanimmadanaṃ, natthi tattha vālaggamattampi pakkhalitaṃ, sabbaṃ taṃ ekamuddikāya lañchitaṃ viya, ekanāḷiyā mitaṃ viya, ekatulāya tulitaṃ viya ca tathameva hoti avitathaṃ. Tenāha – ‘‘yañca, cunda, rattiṃ tathāgato anuttaraṃ sammāsambodhiṃ abhisambujjhati, yañca rattiṃ anupādisesāya nibbānadhātuyā parinibbāyati, yaṃ etasmiṃ antare bhāsati lapati niddisati, sabbaṃ taṃ tatheva hoti no aññathā. Tasmā tathāgatoti vuccatī’’ti (a. ni. 4.23). Gadaattho  hi ettha gatasaddo. Evaṃ tathāvāditāya tathāgato. Apica āgadanaṃ āgado, vacananti attho. Tatho aviparīto āgado assāti dakārassa takāraṃ katvā tathāgatoti evametasmiṃ atthe padasiddhi veditabbā.","How is he the Tathāgata due to speaking what is true? On the night the Blessed One, sitting on the unconquered throne at the Bodhi-maṇḍa, crushed the heads of the three Māras and fully awakened to the unsurpassed perfect enlightenment, and on the night he attained final Nibbāna with the Nibbāna-element that has no remainder of clinging, between these two points in time, during the period of forty-five years, whatever was spoken by the Blessed One in the first, middle, and last periods of his awakening—be it Sutta, Geyya... and so on... up to Vedalla—all of it, in both meaning and phrasing, is flawless, neither deficient nor excessive, completely perfect in every aspect, subduing the intoxication of lust, subduing the intoxication of hatred and delusion. There is not even a hair’s breadth of error in it. All of it is just so, unerring, as if sealed with a single seal, measured with a single measuring vessel, or weighed with a single scale. Therefore, he said: “Cunda, on the night the Tathāgata fully awakens to the unsurpassed perfect enlightenment, and on the night he attains final Nibbāna with the Nibbāna-element that has no remainder of clinging, whatever he speaks, utters, and explains in the interim, all of it is just so and not otherwise. Therefore, he is called the Tathāgata.” Here, the word *gata* has the meaning of ‘spoken’ (*gada*). Thus, he is the Tathāgata due to speaking what is true. Moreover, *āgadana* means *āgada*, which means ‘speech’. His speech (*āgada*) is true (*tatha*), not distorted. Thus, by changing the letter ‘d’ to ‘t’, the term ‘Tathāgata’ is formed. In this sense, the derivation of the term should be understood."
